data-time,wind,dir,slp,t2,rh2,td2,nwp_wind,nwp_dir,nwp_u,nwp_v,nwp_t,nwp_rh,nwp_psfc,nwp_slp,residual
2018-03-08-02:00:00,1.1,91.0,1031.5,275.85,23.0,256.62,1.57468,113.03071,-1.00729,0.41351,274.73721,26.60197,1027.71509,1035.24609,-0.47468
2018-03-08-03:00:00,1.09,64.0,1031.0,276.65,23.0,257.31,1.47106,145.14926,-0.84062,1.20721,276.70114,22.09476,1027.58044,1035.0675,-0.38105999999999995
2018-03-08-04:00:00,2.34,55.0,1029.8,278.55,22.0,258.41,2.06653,159.04346,-0.43125,1.88292,277.20596,22.87425,1026.56982,1034.03503,0.27346999999999966
2018-03-08-05:00:00,1.53,197.0,1028.7,280.25,19.0,258.05,2.662,172.93767,-0.02188,2.55863,277.71075,23.65375,1025.55908,1033.00244,-1.132
2018-03-08-06:00:00,3.09,189.0,1027.3,280.35,19.0,258.14,3.25747,186.83186,0.3875,3.23434,278.21558,24.43324,1024.54846,1031.96997,-0.16747000000000023
2018-03-08-07:00:00,4.46,200.0,1026.9,280.95,22.0,260.47,3.45508,191.93027,0.74175,3.34513,278.08954,25.98619,1023.82031,1031.22974,1.0049199999999998
2018-03-08-08:00:00,5.62,181.0,1026.2,280.05,27.0,262.28,3.65268,197.02869,1.096,3.45592,277.96353,27.53915,1023.09216,1030.48962,1.96732
2018-03-08-09:00:00,4.91,190.0,1026.0,279.15,30.0,262.82,3.85028,202.12709,1.45026,3.56671,277.83749,29.0921,1022.36401,1029.74939,1.05972
2018-03-08-10:00:00,4.98,188.0,1025.1,278.15,33.0,263.15,3.58334,193.95415,0.92442,3.39341,276.06424,34.20763,1022.47559,1029.87524,1.3966600000000002
2018-03-08-11:00:00,3.55,182.0,1025.8,276.65,38.0,263.61,3.3164,185.78119,0.39858,3.2201,274.29095,39.32317,1022.58716,1030.00098,0.23360000000000003
2018-03-08-12:00:00,4.18,186.0,1026.3,276.85,38.0,263.79,2.81206,174.0965,-0.28923,2.79715,272.86224,44.84636,1022.43158,1029.84253,1.36794
2018-03-08-13:00:00,2.13,152.0,1026.7,277.15,38.0,264.06,2.83374,168.94998,-0.54186,2.75803,272.41608,46.19466,1022.39636,1029.83069,-0.7037400000000003
2018-03-08-14:00:00,3.28,163.0,1026.4,275.45,40.0,263.17,2.85542,163.80347,-0.79449,2.7189,271.96991,47.54296,1022.36108,1029.81873,0.42457999999999974
2018-03-08-15:00:00,2.89,140.0,1026.0,274.85,39.0,262.3,2.8771,158.65695,-1.04712,2.67978,271.52374,48.89126,1022.32587,1029.80688,0.012900000000000134
2018-03-08-16:00:00,4.35,133.0,1025.6,273.55,46.0,263.22,2.52442,146.3978,-1.21297,2.10676,270.66046,50.85374,1022.02185,1029.5188,1.8255799999999995
2018-03-08-17:00:00,3.95,125.0,1025.5,272.25,53.0,264.7,2.17174,134.13863,-1.37882,1.53373,269.79718,52.81623,1021.71777,1029.23059,1.7782600000000004
2018-03-08-18:00:00,4.8,127.0,1025.0,271.75,53.0,264.23,1.81906,121.87947,-1.54468,0.96071,268.9339,54.77871,1021.41376,1028.9425,2.98094
2018-03-08-19:00:00,3.43,123.0,1024.3,271.15,53.0,263.66,1.70477,110.61995,-1.52157,0.62417,268.50128,56.31447,1020.97235,1028.51208,1.7252300000000003
2018-03-08-20:00:00,2.72,78.0,1024.1,269.95,63.0,264.51,1.59048,99.36042,-1.49847,0.28762,268.06866,57.85023,1020.53101,1028.08167,1.1295200000000003
2018-03-08-21:00:00,1.95,85.0,1023.8,269.65,64.0,264.4,1.47618,88.1009,-1.47537,-0.04892,267.63605,59.38599,1020.0896,1027.65125,0.4738199999999999
2018-03-08-22:00:00,2.04,113.0,1023.1,269.75,64.0,264.5,1.25101,77.8688,-1.20843,-0.17639,268.44907,55.31281,1019.76495,1027.33289,0.7889900000000001
2018-03-08-23:00:00,1.75,124.0,1022.8,269.95,63.0,264.51,1.02584,67.63671,-0.9415,-0.30385,269.26212,51.23964,1019.44025,1027.01465,0.7241599999999999
2018-03-09-00:00:01,1.36,126.0,1023.0,271.25,56.0,264.39,0.80066,57.40462,-0.67456,-0.43132,270.07513,47.16647,1019.1156,1026.69629,0.5593400000000001
2018-03-09-01:00:00,1.83,195.0,1022.7,272.15,51.0,264.16,1.28493,99.78914,-0.39001,0.46123,272.11539,45.17545,1018.32068,1025.85083,0.5450700000000002
2018-03-09-02:00:00,1.04,224.0,1021.8,274.25,44.0,263.29,1.7692,142.17368,-0.10546,1.35379,274.15567,43.18444,1017.52576,1025.00549,-0.7292000000000001
2018-03-09-03:00:00,2.06,85.0,1020.5,275.45,41.0,263.49,2.25347,184.5582,0.17909,2.24634,276.19592,41.19342,1016.73083,1024.16003,-0.19347000000000003
2018-03-09-04:00:00,1.74,112.0,1019.1,276.85,38.0,263.79,2.6911,187.58585,0.39975,2.65281,277.88022,39.8965,1015.15137,1022.52441,-0.9511000000000001
2018-03-09-05:00:00,2.48,149.0,1017.5,278.45,35.0,264.18,3.12873,190.61351,0.62042,3.05929,279.56448,38.59958,1013.57196,1020.88873,-0.64873
2018-03-09-06:00:00,2.47,156.0,1015.9,281.25,32.0,265.52,3.56636,193.64116,0.84109,3.46576,281.24878,37.30267,1011.99249,1019.25311,-1.0963599999999998
2018-03-09-07:00:00,3.73,204.0,1014.6,281.95,31.0,265.73,3.27985,192.36134,0.71433,3.19962,281.37527,38.40566,1011.23792,1018.47418,0.45014999999999983
2018-03-09-08:00:00,3.1,201.0,1013.8,282.05,31.0,265.82,2.99335,191.08153,0.58757,2.93347,281.50174,39.50865,1010.48334,1017.69519,0.10665000000000013
2018-03-09-09:00:00,2.5,210.0,1013.4,282.15,33.0,266.73,2.70684,189.80171,0.46081,2.66733,281.62823,40.61164,1009.72876,1016.91626,-0.20684000000000013
2018-03-09-10:00:00,1.36,191.0,1013.4,281.35,35.0,266.79,2.37362,170.59247,-0.11453,2.16028,280.64136,43.58627,1009.85846,1017.04791,-1.0136199999999997
2018-03-09-11:00:00,4.13,5.0,1013.8,278.85,36.0,264.9,2.04041,151.38321,-0.68987,1.65323,279.65448,46.5609,1009.98822,1017.17963,2.08959
2018-03-09-12:00:00,3.13,27.0,1013.9,279.35,35.0,264.99,1.55722,104.79811,-1.50557,0.39774,278.27371,51.15452,1009.74005,1016.91748,1.5727799999999998
2018-03-09-13:00:00,3.91,33.0,1014.0,279.45,36.0,265.44,1.77619,187.34882,-0.90674,-0.46649,276.14963,60.58399,1010.10272,1017.29706,2.1338100000000004
2018-03-09-14:00:00,2.89,4.0,1014.6,278.05,40.0,265.55,1.99517,269.89954,-0.30792,-1.33072,274.02554,70.01346,1010.46545,1017.6767,0.89483
2018-03-09-15:00:00,1.93,293.0,1014.6,277.65,42.0,265.82,2.21414,352.45026,0.29091,-2.19495,271.90146,79.44293,1010.82812,1018.05627,-0.28414000000000006
2018-03-09-16:00:00,0.8,318.0,1014.7,276.45,45.0,265.61,2.2365,236.83255,0.11977,-2.22008,271.97318,78.60226,1011.06775,1018.29791,-1.4364999999999999
2018-03-09-17:00:00,2.73,9.0,1014.9,276.35,45.0,265.52,2.25886,121.21484,-0.05136,-2.24521,272.04489,77.76159,1011.30743,1018.53961,0.4711400000000001
2018-03-09-18:00:00,2.69,350.0,1015.4,274.35,52.0,265.55,2.28122,5.59714,-0.2225,-2.27034,272.11661,76.92092,1011.54706,1018.78125,0.40878000000000014
2018-03-09-19:00:00,3.2,350.0,1015.6,274.15,53.0,265.61,2.4256,122.41095,-0.08582,-2.41619,271.89404,77.09547,1011.95782,1019.20935,0.7744
2018-03-09-20:00:00,3.4,348.0,1015.7,273.25,56.0,265.48,2.56999,239.22476,0.05085,-2.56204,271.67148,77.27003,1012.36859,1019.63751,0.8300099999999997
2018-03-09-21:00:00,3.27,339.0,1016.1,273.45,57.0,265.9,2.71437,356.03857,0.18752,-2.70789,271.44891,77.44459,1012.77936,1020.06561,0.5556299999999998
2018-03-09-22:00:00,2.62,348.0,1016.6,273.95,55.0,265.9,2.74589,238.68762,0.05994,-2.7393,272.81949,69.1034,1013.63043,1020.92126,-0.12589000000000006
2018-03-09-23:00:00,4.13,344.0,1017.0,275.25,50.0,265.88,2.7774,121.33667,-0.06765,-2.77071,274.19009,60.76221,1014.48151,1021.77686,1.3525999999999998
2018-03-10-00:00:01,4.7,352.0,1017.9,276.85,45.0,265.98,2.80892,3.9857,-0.19524,-2.80212,275.56067,52.42102,1015.33258,1022.63251,1.89108
2018-03-10-01:00:00,2.31,45.0,1019.1,280.05,36.0,265.99,2.79667,43.48959,-0.90953,-1.37162,278.2291,45.37456,1015.85767,1023.1344,-0.48667000000000016
2018-03-10-02:00:00,3.13,130.0,1020.1,281.05,36.0,266.89,2.78442,82.99347,-1.62381,0.05888,280.89752,38.32811,1016.38275,1023.63629,0.34558
2018-03-10-03:00:00,5.7,158.0,1020.1,283.15,32.0,267.22,2.77217,122.49735,-2.3381,1.48938,283.56595,31.28165,1016.90784,1024.13818,2.92783
2018-03-10-04:00:00,4.56,130.0,1019.9,283.85,31.0,267.42,2.95409,136.73657,-1.84097,2.06227,284.46301,29.84375,1016.38263,1023.58569,1.6059099999999997
2018-03-10-05:00:00,5.07,142.0,1019.3,284.85,31.0,268.31,3.136,150.97578,-1.34384,2.63516,285.36008,28.40585,1015.85742,1023.03314,1.9340000000000002
2018-03-10-06:00:00,4.97,149.0,1018.5,285.45,30.0,268.4,3.31791,165.215,-0.84671,3.20805,286.25714,26.96795,1015.33221,1022.48065,1.6520899999999998
2018-03-10-07:00:00,4.08,158.0,1018.2,285.35,30.0,268.31,3.62511,170.33763,-0.55009,3.5518,285.76157,28.09393,1015.12854,1022.27399,0.45489000000000024
2018-03-10-08:00:00,5.25,153.0,1017.9,285.55,30.0,268.49,3.93231,175.46027,-0.25348,3.89555,285.26596,29.21991,1014.92493,1022.06726,1.3176899999999998
2018-03-10-09:00:00,5.54,173.0,1018.2,283.95,33.0,268.34,4.23951,180.5829,0.04313,4.2393,284.77039,30.34588,1014.72125,1021.8606,1.30049
2018-03-10-10:00:00,5.43,149.0,1018.7,282.35,40.0,269.47,3.94632,179.70787,-0.01116,3.94546,282.25211,33.39247,1015.61597,1022.81226,1.4836799999999997
2018-03-10-11:00:00,4.68,145.0,1019.6,280.15,41.0,267.79,3.65313,178.83284,-0.06545,3.65163,279.7338,36.43906,1016.51074,1023.76392,1.0268699999999997
2018-03-10-12:00:00,5.54,151.0,1020.6,278.15,43.0,266.58,3.29013,170.4734,-0.54453,3.24476,276.94244,39.81498,1016.97705,1024.2937,2.24987
2018-03-10-13:00:00,4.55,168.0,1021.5,276.65,42.0,264.9,2.81752,150.35599,-0.94903,2.37787,275.50684,45.73053,1017.66901,1025.01892,1.7324799999999998
2018-03-10-14:00:00,3.15,155.0,1022.1,276.45,45.0,265.61,2.3449,130.23859,-1.35352,1.51097,274.07123,51.64609,1018.36102,1025.74414,0.8050999999999999
2018-03-10-15:00:00,4.34,160.0,1022.8,275.55,52.0,266.67,1.87228,110.12117,-1.75801,0.64408,272.63562,57.56165,1019.05298,1026.46936,2.46772
2018-03-10-16:00:00,2.85,149.0,1023.2,274.95,54.0,266.6,1.87174,103.61588,-1.79553,0.43597,271.89417,61.43808,1019.20068,1026.63391,0.9782600000000001
2018-03-10-17:00:00,2.02,161.0,1023.2,274.95,53.0,266.36,1.8712,97.1106,-1.83304,0.22787,271.15274,65.31451,1019.34839,1026.79858,0.14880000000000004
2018-03-10-18:00:00,0.97,189.0,1022.8,274.15,54.0,265.85,1.87066,90.60531,-1.87056,0.01976,270.41129,69.19093,1019.49609,1026.96313,-0.90066
2018-03-10-19:00:00,0.83,275.0,1022.4,274.15,52.0,265.36,1.4277,145.17249,-1.07318,0.06202,270.66714,65.52797,1019.33453,1026.80334,-0.5977
2018-03-10-20:00:00,0.66,247.0,1022.0,272.75,54.0,265.39,0.98474,199.73965,-0.27579,0.10428,270.923,61.865,1019.17291,1026.64355,-0.3247399999999999
2018-03-10-21:00:00,0.64,232.0,1022.1,272.75,52.0,264.95,0.54178,254.30682,0.52159,0.14654,271.17886,58.20203,1019.01135,1026.48376,0.09821999999999997
2018-03-10-22:00:00,1.21,44.0,1022.2,273.85,54.0,265.57,0.70432,263.85712,0.68212,0.02075,271.66446,58.63915,1019.05939,1026.53589,0.50568
2018-03-10-23:00:00,0.58,254.0,1022.6,272.45,58.0,265.94,0.86687,273.40741,0.84266,-0.10504,272.15002,59.07627,1019.10736,1026.58789,-0.28687000000000007
2018-03-11-00:00:01,1.96,312.0,1022.8,274.95,46.0,264.51,1.02941,282.9577,1.0032,-0.23083,272.63562,59.51339,1019.1554,1026.64001,0.93059
2018-03-11-01:00:00,1.62,305.0,1022.7,276.85,38.0,263.79,1.29046,224.86771,0.09646,0.0397,274.53397,51.06321,1018.85052,1026.29895,0.32954000000000017
2018-03-11-02:00:00,0.86,280.0,1022.5,278.15,34.0,263.54,1.55151,166.77771,-0.81027,0.31023,276.43228,42.61302,1018.54565,1025.95789,-0.69151
2018-03-11-03:00:00,1.49,90.0,1021.8,277.95,33.0,262.97,1.81257,108.6877,-1.71701,0.58076,278.33063,34.16284,1018.24078,1025.61682,-0.32257
2018-03-11-04:00:00,2.92,78.0,1020.8,278.55,35.0,264.27,1.88572,123.7843,-1.44184,0.99585,279.55539,34.54936,1016.91595,1024.24951,1.0342799999999999
2018-03-11-05:00:00,2.27,43.0,1019.9,279.15,32.0,263.65,1.95887,138.88091,-1.16667,1.41094,280.78012,34.93589,1015.59106,1022.88226,0.31113000000000013
2018-03-11-06:00:00,2.05,73.0,1018.5,279.75,31.0,263.78,2.03203,153.97751,-0.8915,1.82603,282.00488,35.32241,1014.26624,1021.51501,0.01797000000000004
2018-03-11-07:00:00,2.32,63.0,1017.7,280.35,30.0,263.89,2.06232,154.89607,-0.87386,1.86744,282.01035,38.12115,1013.45416,1020.68671,0.2576799999999997
2018-03-11-08:00:00,2.62,131.0,1016.8,280.15,35.0,265.71,2.09262,155.81462,-0.85622,1.90885,282.01578,40.9199,1012.64209,1019.85834,0.52738
2018-03-11-09:00:00,1.41,132.0,1016.3,280.35,36.0,266.26,2.12292,156.73318,-0.83858,1.95027,282.02124,43.71864,1011.83002,1019.03003,-0.7129200000000002
2018-03-11-10:00:00,1.83,180.0,1016.2,280.15,39.0,267.13,1.92545,172.93478,-0.34072,1.76127,281.14709,47.45934,1011.78784,1018.99188,-0.09545000000000003
2018-03-11-11:00:00,1.75,176.0,1016.1,279.95,41.0,267.61,1.72799,189.13637,0.15714,1.57228,280.27298,51.20004,1011.74561,1018.9538,0.022010000000000085
2018-03-11-12:00:00,3.21,356.0,1016.3,279.05,34.0,264.34,2.37076,130.64398,-1.79886,1.54421,275.94269,67.86212,1012.20251,1019.46185,0.8392399999999998
2018-03-11-13:00:00,2.17,23.0,1016.1,279.45,33.0,264.32,2.24067,136.51498,-1.54656,1.59089,275.09445,74.47429,1012.09723,1019.38458,-0.07067000000000023
2018-03-11-14:00:00,2.32,18.0,1015.9,279.75,33.0,264.58,2.11058,142.38597,-1.29426,1.63756,274.24619,81.08645,1011.992,1019.30725,0.20941999999999972
2018-03-11-15:00:00,1.68,317.0,1015.6,278.85,35.0,264.54,1.98049,148.25697,-1.04196,1.68424,273.39795,87.69862,1011.88672,1019.22998,-0.30049000000000015
2018-03-11-16:00:00,0.52,23.0,1015.0,278.85,36.0,264.9,1.77248,119.76065,-1.09668,0.91592,272.79703,90.12148,1011.32581,1018.67999,-1.25248
2018-03-11-17:00:00,2.33,154.0,1014.6,278.45,52.0,269.38,1.56448,91.26433,-1.1514,0.1476,272.19608,92.54434,1010.76483,1018.13,0.76552
2018-03-11-18:00:00,2.06,149.0,1014.0,277.95,67.0,272.35,1.35647,62.768,-1.20612,-0.62071,271.59515,94.9672,1010.20392,1017.58002,0.70353
2018-03-11-19:00:00,1.5,158.0,1013.2,276.85,71.0,272.08,1.17108,49.04939,-0.90234,-0.66183,271.61057,94.82935,1009.48059,1016.84979,0.3289200000000001
2018-03-11-20:00:00,1.74,183.0,1012.4,275.45,78.0,272.01,0.9857,35.33079,-0.59856,-0.70294,271.62595,94.69151,1008.75732,1016.11963,0.7543
2018-03-11-21:00:00,1.04,178.0,1012.0,275.25,77.0,271.64,0.80031,21.61218,-0.29477,-0.74405,271.64136,94.55367,1008.034,1015.3894,0.23969000000000007
2018-03-11-22:00:00,1.68,302.0,1011.8,275.05,53.0,266.45,0.74893,127.15699,-0.11669,-0.69609,272.46054,91.26769,1007.86115,1015.21899,0.93107
2018-03-11-23:00:00,0.87,243.0,1011.6,275.35,51.0,266.23,0.69755,232.7018,0.0614,-0.64812,273.27969,87.98171,1007.68829,1015.04852,0.17245
2018-03-12-00:00:01,1.82,316.0,1011.8,276.95,47.0,266.65,0.64617,338.24661,0.23948,-0.60016,274.09888,84.69574,1007.51544,1014.87811,1.1738300000000002
2018-03-12-01:00:00,1.03,327.0,1011.8,279.05,41.0,266.78,0.72042,270.14459,-0.0489,-0.19912,276.48148,75.58207,1007.06396,1014.38293,0.3095800000000001
2018-03-12-02:00:00,1.3,323.0,1011.1,281.15,34.0,266.23,0.79466,202.04257,-0.33728,0.20191,278.86411,66.4684,1006.61243,1013.8877,0.50534
2018-03-12-03:00:00,1.11,200.0,1010.3,281.45,35.0,266.88,0.86891,133.94055,-0.62566,0.60294,281.2467,57.35472,1006.16095,1013.39252,0.24109000000000014
2018-03-12-04:00:00,2.07,127.0,1009.3,282.45,36.0,268.15,1.39534,150.57291,-0.36249,1.2162,282.89798,54.00772,1004.96722,1012.14941,0.6746599999999998
2018-03-12-05:00:00,0.75,320.0,1008.3,283.95,34.0,268.74,1.92177,167.20526,-0.09932,1.82945,284.54929,50.66072,1003.7735,1010.90625,-1.17177
2018-03-12-06:00:00,1.99,226.0,1006.9,284.85,36.0,270.31,2.4482,183.83762,0.16386,2.44271,286.20056,47.31372,1002.57977,1009.66315,-0.45819999999999994
2018-03-12-07:00:00,2.85,198.0,1006.4,285.55,37.0,271.31,2.31413,182.62701,0.11169,2.31047,286.38986,48.23452,1002.16547,1009.22504,0.5358700000000001
2018-03-12-08:00:00,2.62,180.0,1005.7,285.45,38.0,271.59,2.18007,181.4164,0.05952,2.17823,286.57913,49.15532,1001.75116,1008.78687,0.43992999999999993
2018-03-12-09:00:00,2.61,201.0,1005.6,285.15,40.0,272.01,2.046,180.2058,0.00735,2.04599,286.76843,50.07612,1001.33685,1008.34875,0.5640000000000001
2018-03-12-10:00:00,1.95,159.0,1005.9,284.65,43.0,272.55,1.52163,127.54173,-0.05469,1.21806,285.66245,53.5459,1001.51874,1008.54022,0.4283699999999999
2018-03-12-11:00:00,1.47,126.0,1006.3,284.65,43.0,272.55,0.99726,74.87766,-0.11674,0.39013,284.55649,57.01567,1001.70062,1008.73163,0.47273999999999994
2018-03-12-12:00:00,2.08,102.0,1006.7,283.75,47.0,272.94,0.64422,40.78108,-0.42078,-0.48781,283.35562,59.36612,1002.48792,1009.53876,1.43578
2018-03-12-13:00:00,1.94,134.0,1006.8,282.75,51.0,273.14,0.95037,145.92432,-0.2461,-0.84496,280.63785,70.56903,1002.52087,1009.58252,0.9896299999999999
2018-03-12-14:00:00,2.3,108.0,1006.6,282.45,52.0,273.13,1.25652,251.06754,-0.07141,-1.2021,277.92007,81.77193,1002.55389,1009.62622,1.0434799999999997
2018-03-12-15:00:00,1.54,200.0,1006.7,281.15,57.0,273.17,1.56266,356.21075,0.10327,-1.55925,275.2023,92.97484,1002.58685,1009.66998,-0.022659999999999902
2018-03-12-16:00:00,2.03,68.0,1006.5,280.75,58.0,273.03,1.89139,355.65378,0.14969,-1.88526,275.07422,91.9024,1002.45062,1009.53851,0.1386099999999999
2018-03-12-17:00:00,1.93,97.0,1006.3,280.25,59.0,272.8,2.22012,355.09683,0.19611,-2.21127,274.94614,90.82995,1002.31433,1009.4071,-0.29012000000000016
2018-03-12-18:00:00,1.65,48.0,1006.3,280.25,60.0,273.03,2.54884,354.53986,0.24253,-2.53728,274.81805,89.75751,1002.1781,1009.27563,-0.8988400000000003
2018-03-12-19:00:00,1.25,20.0,1005.9,277.85,66.0,272.05,2.37638,349.64636,0.39485,-2.32726,274.61588,89.58015,1001.8241,1008.92523,-1.1263800000000002
2018-03-12-20:00:00,2.0,340.0,1005.7,276.75,64.0,270.57,2.20392,344.75287,0.54717,-2.11725,274.41367,89.40279,1001.47009,1008.57477,-0.2039200000000001
2018-03-12-21:00:00,2.09,351.0,1005.6,276.05,66.0,270.32,2.03145,339.85938,0.69948,-1.90723,274.21149,89.22544,1001.11609,1008.22437,0.05854999999999988
2018-03-12-22:00:00,1.73,326.0,1005.5,276.45,67.0,270.91,1.90742,342.29691,0.58913,-1.8108,275.41611,85.91776,1001.36151,1008.47211,-0.1774199999999999
2018-03-12-23:00:00,2.99,349.0,1005.8,276.25,66.0,270.51,1.78339,344.73441,0.47878,-1.71437,276.62076,82.61009,1001.60699,1008.71979,1.2066100000000002
2018-03-13-00:00:01,2.66,351.0,1006.2,278.35,60.0,271.22,1.65936,347.17194,0.36842,-1.61794,277.82538,79.30241,1001.85242,1008.96753,1.0006400000000002
2018-03-13-01:00:00,2.7,339.0,1006.5,281.15,50.0,271.38,1.39293,266.81482,-0.02983,-0.99912,281.33026,68.8149,1001.9082,1008.98999,1.3070700000000002
2018-03-13-02:00:00,2.11,336.0,1006.3,284.25,42.0,271.86,1.1265,186.45769,-0.42808,-0.3803,284.83514,58.32737,1001.96393,1009.01251,0.9834999999999998
2018-03-13-03:00:00,1.7,314.0,1006.1,286.25,37.0,271.95,0.86007,106.10055,-0.82633,0.23852,288.34003,47.83985,1002.01971,1009.03497,0.83993
2018-03-13-04:00:00,1.5,286.0,1005.3,288.35,32.0,271.84,1.3383,123.34714,-0.83941,0.86744,289.85654,44.53906,1001.27649,1008.25519,0.16169999999999995
2018-03-13-05:00:00,2.1,105.0,1004.7,289.05,31.0,272.03,1.81654,140.59372,-0.85249,1.49636,291.37308,41.23827,1000.53333,1007.4754,0.28346000000000005
2018-03-13-06:00:00,1.17,246.0,1003.8,291.05,28.0,272.4,2.29478,157.84032,-0.86556,2.12527,292.88959,37.93748,999.7901,1006.69562,-1.12478
2018-03-13-07:00:00,1.92,223.0,1003.2,291.65,27.0,272.42,2.05365,163.94675,-0.61213,1.93947,292.56885,42.7462,999.58997,1006.48914,-0.13365000000000027
2018-03-13-08:00:00,2.17,212.0,1003.1,292.15,26.0,272.34,1.81252,170.05316,-0.35869,1.75367,292.24811,47.55492,999.38977,1006.28271,0.35748
2018-03-13-09:00:00,1.53,201.0,1003.2,291.75,26.0,271.99,1.5714,176.15959,-0.10525,1.56787,291.92737,52.36365,999.18964,1006.07623,-0.04139999999999988
2018-03-13-10:00:00,1.2,104.0,1003.6,291.45,27.0,272.25,1.84077,172.61559,-0.26839,1.81325,290.26938,56.28479,999.79755,1006.69165,-0.6407700000000001
2018-03-13-11:00:00,1.6,73.0,1004.1,290.85,29.0,272.7,2.11015,169.07156,-0.43153,2.05863,288.61139,60.20592,1000.4054,1007.30707,-0.5101499999999999
2018-03-13-12:00:00,1.4,107.0,1004.9,289.75,31.0,272.65,1.47979,126.83844,-1.18432,0.88722,287.72015,55.34595,1001.31244,1008.22687,-0.07979000000000003
2018-03-13-13:00:00,2.64,85.0,1005.4,289.25,33.0,273.07,1.82577,104.18331,-1.50796,0.15764,285.34933,65.13652,1001.63208,1008.56146,0.8142300000000002
2018-03-13-14:00:00,2.32,71.0,1005.6,288.25,37.0,273.75,2.17176,81.52818,-1.83161,-0.57194,282.97855,74.92709,1001.95178,1008.89606,0.14823999999999993
2018-03-13-15:00:00,1.88,105.0,1005.8,286.25,43.0,274.02,2.51775,58.87305,-2.15525,-1.30151,280.60773,84.71767,1002.27142,1009.23065,-0.63775
2018-03-13-16:00:00,1.8,123.0,1006.0,285.95,44.0,274.06,2.65342,58.73198,-2.26764,-1.3778,280.04727,86.28657,1002.53986,1009.53937,-0.8534200000000001
2018-03-13-17:00:00,0.82,84.0,1006.5,285.25,47.0,274.33,2.78909,58.59089,-2.38004,-1.45408,279.48679,87.85546,1002.80829,1009.84814,-1.96909
2018-03-13-18:00:00,3.29,75.0,1007.0,284.35,60.0,276.92,2.92476,58.44981,-2.49243,-1.53036,278.92633,89.42436,1003.07672,1010.15686,0.36524
2018-03-13-19:00:00,3.33,116.0,1006.4,283.45,70.0,278.25,2.44475,56.01947,-2.0471,-1.33063,279.39532,89.85266,1002.84894,1009.93604,0.8852500000000001
2018-03-13-20:00:00,1.97,205.0,1006.0,282.75,74.0,278.37,1.96475,53.58914,-1.60177,-1.1309,279.86432,90.28097,1002.62122,1009.71521,0.005249999999999977
2018-03-13-21:00:00,0.62,271.0,1006.0,282.25,76.0,278.27,1.48474,51.1588,-1.15644,-0.93117,280.33331,90.70927,1002.39343,1009.49438,-0.86474
2018-03-13-22:00:00,1.19,211.0,1006.0,281.85,77.0,278.06,1.15309,134.74918,-0.6324,-0.70713,280.47482,88.80096,1002.46124,1009.56024,0.03691
2018-03-13-23:00:00,3.29,116.0,1006.3,283.05,71.0,278.07,0.82144,218.33955,-0.10836,-0.48309,280.61636,86.89265,1002.52905,1009.62604,2.46856
2018-03-14-00:00:01,1.49,132.0,1006.7,282.65,72.0,277.88,0.48979,301.92993,0.41569,-0.25904,280.75787,84.98434,1002.59686,1009.69189,1.00021
2018-03-14-01:00:00,1.55,73.0,1006.9,283.55,68.0,277.93,0.74574,231.15437,-0.14208,-0.1756,283.32663,76.3974,1002.36395,1009.43207,0.8042600000000001
2018-03-14-02:00:00,2.38,124.0,1006.4,284.75,62.0,277.76,1.00169,160.37881,-0.69984,-0.09215,285.89536,67.81046,1002.13104,1009.1723,1.37831
2018-03-14-03:00:00,3.01,119.0,1006.3,286.25,57.0,277.98,1.25763,89.60326,-1.2576,-0.00871,288.46411,59.22351,1001.89813,1008.91248,1.7523699999999998
2018-03-14-04:00:00,4.58,88.0,1005.3,286.85,56.0,278.3,1.41896,99.80677,-1.34007,0.28634,289.74191,57.47526,1000.99902,1007.97876,3.16104
2018-03-14-05:00:00,4.09,88.0,1004.6,287.75,54.0,278.62,1.58028,110.01028,-1.42254,0.58138,291.01974,55.72701,1000.09991,1007.04498,2.5097199999999997
2018-03-14-06:00:00,2.56,92.0,1003.8,287.45,55.0,278.6,1.7416,120.21379,-1.50501,0.87642,292.29755,53.97875,999.20081,1006.11127,0.8184
2018-03-14-07:00:00,2.96,116.0,1003.2,287.65,55.0,278.79,1.52139,142.68327,-0.95555,0.94143,292.18622,56.75341,998.84473,1005.74854,1.43861
2018-03-14-08:00:00,3.21,106.0,1003.1,287.95,54.0,278.81,1.30119,165.15274,-0.40608,1.00643,292.07486,59.52806,998.48859,1005.38586,1.90881
2018-03-14-09:00:00,2.07,69.0,1002.9,288.15,55.0,279.26,1.08098,187.62222,0.14338,1.07143,291.96353,62.30272,998.13251,1005.02313,0.9890199999999998
2018-03-14-10:00:00,2.63,4.0,1003.3,288.25,54.0,279.09,1.11443,243.6125,0.12585,0.32167,289.59897,71.29369,998.75873,1005.65479,1.5155699999999999
2018-03-14-11:00:00,2.27,29.0,1003.1,288.05,56.0,279.43,1.14788,299.60278,0.10831,-0.42809,287.23444,80.28465,999.38501,1006.2865,1.12212
2018-03-14-12:00:00,2.73,343.0,1004.3,286.65,59.0,278.86,2.06221,9.26004,-0.33184,-2.03533,284.64062,89.2215,1000.54279,1007.48187,0.6677900000000001
2018-03-14-13:00:00,2.34,336.0,1005.2,286.15,61.0,278.86,2.55728,7.24303,-0.28742,-2.53751,284.52457,85.71594,1001.96521,1008.92877,-0.21728000000000014
